"type","period","household","individual","adm0","adm1_dep","adm2_dep","reason","adm1_arr","adm2_arr","ADM2_ID","adm3_arr","ADM3_ID2","adm0_arr"
"idp","in 2014",298,1682,"Nigeria","ADAMAWA","MADAGALI","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","BAKO","NGA002021102","Nigeria"
"idp","in 2014",47,487,"Nigeria","ADAMAWA","MICHIKA","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","BOLE YOLDE PATE","NGA002021103","Nigeria"
"idp","in 2014",629,3170,"Nigeria","ADAMAWA","MICHIKA","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","NAMTARI","NGA002021104","Nigeria"
"idp","in 2014",234,1559,"Nigeria","ADAMAWA","MADAGALI","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","NGURORE","NGA002021105","Nigeria"
"idp","in 2014",49,312,"Nigeria","ADAMAWA","MICHIKA","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","MAKAMA 'A'","NGA002021106","Nigeria"
"idp","in 2014",62,476,"Nigeria","ADAMAWA","MICHIKA","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","MAKAMA 'B'","NGA002021107","Nigeria"
"idp","in 2014",135,1026,"Nigeria","ADAMAWA","MICHIKA","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","MBAMBA","NGA002021108","Nigeria"
"idp","in 2014",204,1665,"Nigeria","ADAMAWA","MADAGALI","Insurgency","ADAMAWA","YOLA SOUTH","NGA002021","YOLDE KOHI","NGA002021111","Nigeria"
"idp","Before 2014",8,32,"Nigeria","BORNO","BAMA","Clash","BAUCHI","ALKALERI","NGA005001","ALKALERI","NGA005001101","Nigeria"
"idp","Before 2014",11,97,"Nigeria","BORNO","BAMA","Insurgency","BAUCHI","ALKALERI","NGA005001","ALKALERI","NGA005001101","Nigeria"
"idp","Before 2014",3,19,"Nigeria","BORNO","MAIDUGURI M. C.","Clash","BAUCHI","ALKALERI","NGA005001","PALI","NGA005001102","Nigeria"
"idp","Before 2014",28,196,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","BAUCHI","ALKALERI","NGA005001","PALI","NGA005001102","Nigeria"
"idp","Before 2014",1,6,"Nigeria","ADAMAWA","MICHIKA","Clash","BAUCHI","ALKALERI","NGA005001","GAR","NGA005001103","Nigeria"
"idp","Before 2014",9,62,"Nigeria","ADAMAWA","MICHIKA","Insurgency","BAUCHI","ALKALERI","NGA005001","GAR","NGA005001103","Nigeria"
"idp","Before 2014",5,33,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","ALKALERI","NGA005001","GWARAM","NGA005001104","Nigeria"
"idp","Before 2014",7,48,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ALKALERI","NGA005001","GWARAM","NGA005001104","Nigeria"
"idp","Before 2014",32,213,"Nigeria","PLATEAU","WASE","Clash","BAUCHI","ALKALERI","NGA005001","MAIMADI","NGA005001105","Nigeria"
"idp","Before 2014",9,74,"Nigeria","PLATEAU","JOS EAST","Clash","BAUCHI","ALKALERI","NGA005001","YULI/ LIM","NGA005001108","Nigeria"
"idp","in 2014",2,21,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BAUCHI","ALKALERI","NGA005001","FUTUK","NGA005001109","Nigeria"
"idp","in 2014",12,62,"Nigeria","YOBE","FIKA","Insurgency","BAUCHI","ALKALERI","NGA005001","YALO","NGA005001110","Nigeria"
"idp","in 2014",7,42,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BAUCHI","ALKALERI","NGA005001","GWANA / MANSUR","NGA005001111","Nigeria"
"idp","in 2015",186,1530,"Nigeria","BAUCHI","ALKALERI","Insurgency","BAUCHI","BAUCHI","NGA005002","MAJIDADI 'A'","NGA005002201","Nigeria"
"idp","in 2015",428,3334,"Nigeria","BAUCHI","TAFAWA BALEWA","Insurgency","BAUCHI","BAUCHI","NGA005002","MAJIDADI 'B'","NGA005002202","Nigeria"
"idp","in 2015",176,1227,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","BAUCHI","NGA005002","MAKAMA/SARKI BAKI","NGA005002203","Nigeria"
"idp","in 2014",240,2174,"Nigeria","TARABA","WUKARI","Clash","BAUCHI","BAUCHI","NGA005002","ZUNGUR/LIMAN  KATAGUM","NGA005002204","Nigeria"
"idp","in 2014",207,1668,"Nigeria","BORNO","DAMBOA","Insurgency","BAUCHI","BAUCHI","NGA005002","BIRSHI/MIRI","NGA005002207","Nigeria"
"idp","in 2015",1,7,"Nigeria","BORNO","DIKWA","Insurgency","BAUCHI","BAUCHI","NGA005002","KUNDUM/DURUM","NGA005002208","Nigeria"
"idp","in 2015",152,1366,"Nigeria","BORNO","GWOZA","Insurgency","BAUCHI","BAUCHI","NGA005002","KANGYARE/TURWUN","NGA005002209","Nigeria"
"idp","in 2015",3,18,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","BAUCHI","NGA005002","GALAMBI/GWASKWARAM","NGA005002210","Nigeria"
"idp","in 2014",224,1780,"Nigeria","TARABA","WUKARI","Clash","BAUCHI","BAUCHI","NGA005002","DAN'IYA HARDO","NGA005002211","Nigeria"
"idp","in 2015",143,1220,"Nigeria","BORNO","MONGUNO","Insurgency","BAUCHI","BAUCHI","NGA005002","DAWAKI","NGA005002212","Nigeria"
"idp","in 2014",17,115,"Nigeria","NASARAWA","LAFIA","Clash","BAUCHI","BOGORO","NGA005003","BOGORO ""A""","NGA005003301","Nigeria"
"idp","in 2014",1,7,"Nigeria","TARABA","IBI","Insurgency","BAUCHI","BOGORO","NGA005003","BOGORO ""B""","NGA005003302","Nigeria"
"idp","in 2014",4,37,"Nigeria","TARABA","IBI","Clash","BAUCHI","BOGORO","NGA005003","BOGORO ""B""","NGA005003302","Nigeria"
"idp","Before 2014",5,39,"Nigeria","BAUCHI","TAFAWA BALEWA","Insurgency","BAUCHI","BOGORO","NGA005003","BOGORO ""C""","NGA005003303","Nigeria"
"idp","Before 2014",180,1147,"Nigeria","BAUCHI","TAFAWA BALEWA","Clash","BAUCHI","BOGORO","NGA005003","BOGORO ""C""","NGA005003303","Nigeria"
"idp","in 2014",40,243,"Nigeria","PLATEAU","WASE","Clash","BAUCHI","BOGORO","NGA005003","BOGORO ""D""","NGA005003304","Nigeria"
"idp","in 2014",30,190,"Nigeria","TARABA","IBI","Clash","BAUCHI","BOGORO","NGA005003","B O I ""A""","NGA005003305","Nigeria"
"idp","Before 2014",1,4,"Nigeria","TARABA","GASSOL","Insurgency","BAUCHI","BOGORO","NGA005003","B O I ""B""","NGA005003306","Nigeria"
"idp","Before 2014",51,291,"Nigeria","TARABA","GASSOL","Clash","BAUCHI","BOGORO","NGA005003","B O I ""B""","NGA005003306","Nigeria"
"idp","in 2014",3,12,"Nigeria","NASARAWA","OBI","Insurgency","BAUCHI","BOGORO","NGA005003","B O I ""C""","NGA005003307","Nigeria"
"idp","in 2014",10,53,"Nigeria","NASARAWA","OBI","Clash","BAUCHI","BOGORO","NGA005003","B O I ""C""","NGA005003307","Nigeria"
"idp","in 2014",9,39,"Nigeria","TARABA","IBI","Clash","BAUCHI","BOGORO","NGA005003","LUSA  ""A""","NGA005003308","Nigeria"
"idp","in 2014",27,175,"Nigeria","NASARAWA","OBI","Clash","BAUCHI","BOGORO","NGA005003","LUSA  ""B""","NGA005003309","Nigeria"
"idp","in 2014",22,153,"Nigeria","TARABA","IBI","Clash","BAUCHI","BOGORO","NGA005003","LUSA  ""C""","NGA005003310","Nigeria"
"idp","Before 2014",50,376,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","GARUZA","NGA005004401","Nigeria"
"idp","in 2014",25,205,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","GURBANA","NGA005004402","Nigeria"
"idp","Before 2014",85,629,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","DAMBAM","NGA005004403","Nigeria"
"idp","Before 2014",23,201,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","YANDA","NGA005004404","Nigeria"
"idp","Before 2014",30,224,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","YAME","NGA005004405","Nigeria"
"idp","in 2014",73,497,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","DAGAUDA","NGA005004406","Nigeria"
"idp","in 2014",47,135,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","DAMBAM","NGA005004","GARGAWA","NGA005004407","Nigeria"
"idp","in 2014",30,159,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","DAMBAM","NGA005004","ZAURA","NGA005004408","Nigeria"
"idp","Before 2014",67,408,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","JALAM CENTRAL","NGA005004409","Nigeria"
"idp","Before 2014",50,344,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DAMBAM","NGA005004","JALAM EAST","NGA005004410","Nigeria"
"idp","in 2014",30,207,"Nigeria","BORNO","GWOZA","Insurgency","BAUCHI","DARAZO","NGA005005","DARAZO","NGA005005501","Nigeria"
"idp","in 2014",27,115,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BAUCHI","DARAZO","NGA005005","TAUYA","NGA005005502","Nigeria"
"idp","in 2014",22,169,"Nigeria","ADAMAWA","MICHIKA","Insurgency","BAUCHI","DARAZO","NGA005005","GABARIN","NGA005005503","Nigeria"
"idp","in 2014",21,171,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","DARAZO","NGA005005","KONKIYAL","NGA005005504","Nigeria"
"idp","in 2014",28,153,"Nigeria","BORNO","BAMA","Insurgency","BAUCHI","DARAZO","NGA005005","LAGO","NGA005005505","Nigeria"
"idp","in 2014",29,201,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DARAZO","NGA005005","SADE","NGA005005506","Nigeria"
"idp","in 2014",23,150,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DARAZO","NGA005005","LANZAI","NGA005005507","Nigeria"
"idp","in 2014",15,73,"Nigeria","BORNO","GWOZA","Insurgency","BAUCHI","DARAZO","NGA005005","GABCIYARI","NGA005005509","Nigeria"
"idp","in 2014",18,84,"Nigeria","BORNO","GWOZA","Insurgency","BAUCHI","DARAZO","NGA005005","WAHU","NGA005005510","Nigeria"
"idp","in 2014",8,59,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","DARAZO","NGA005005","PAPA","NGA005005511","Nigeria"
"idp","Before 2014",14,113,"Nigeria","TARABA","IBI","Clash","BAUCHI","DASS","NGA005006","BAGEL/BAJAR","NGA005006601","Nigeria"
"idp","in 2014",3,13,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","BAUCHI","DASS","NGA005006","BUNDOT","NGA005006602","Nigeria"
"idp","Before 2014",8,76,"Nigeria","NASARAWA","WAMBA","Clash","BAUCHI","DASS","NGA005006","BUNUNU CENTRAL","NGA005006603","Nigeria"
"idp","Before 2014",29,333,"Nigeria","PLATEAU","MANGU","Clash","BAUCHI","DASS","NGA005006","BUNUNU SOUTH","NGA005006604","Nigeria"
"idp","Before 2014",17,149,"Nigeria","TARABA","IBI","Clash","BAUCHI","DASS","NGA005006","DOTT","NGA005006606","Nigeria"
"idp","in 2014",17,125,"Nigeria","BORNO","DAMBOA","Insurgency","BAUCHI","DASS","NGA005006","POLCHI","NGA005006608","Nigeria"
"idp","Before 2014",14,85,"Nigeria","PLATEAU","PANKSHIN","Clash","BAUCHI","DASS","NGA005006","WANDI","NGA005006609","Nigeria"
"idp","Before 2014",20,163,"Nigeria","NASARAWA","WAMBA","Clash","BAUCHI","DASS","NGA005006","ZUMBUL/LUKSHI","NGA005006610","Nigeria"
"idp","Before 2014",38,227,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GAMAWA","NGA005007","GAMAWA","NGA005007701","Nigeria"
"idp","in 2014",12,85,"Nigeria","BORNO","DIKWA","Insurgency","BAUCHI","GAMAWA","NGA005007","KAFIN  ROMI","NGA005007702","Nigeria"
"idp","Before 2014",45,327,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","GOLOLO","NGA005007703","Nigeria"
"idp","Before 2014",17,125,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GAMAWA","NGA005007","KUBDIYA","NGA005007704","Nigeria"
"idp","in 2014",6,45,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","ALAGARNO/JADORI","NGA005007705","Nigeria"
"idp","in 2014",9,71,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","TUMBI","NGA005007706","Nigeria"
"idp","in 2014",20,141,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","UDUBO","NGA005007707","Nigeria"
"idp","in 2014",40,281,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GAMAWA","NGA005007","TARMASUWA","NGA005007708","Nigeria"
"idp","in 2014",23,167,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","RAGA","NGA005007709","Nigeria"
"idp","in 2014",22,152,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GAMAWA","NGA005007","GADIYA","NGA005007710","Nigeria"
"idp","Before 2014",40,257,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GAMAWA","NGA005007","ZINDI","NGA005007711","Nigeria"
"idp","in 2014",32,212,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BAUCHI","GANJUWA","NGA005008","GANJUWA","NGA005008801","Nigeria"
"idp","in 2014",21,124,"Nigeria","YOBE","NGURU","Insurgency","BAUCHI","GANJUWA","NGA005008","GUNGURA","NGA005008802","Nigeria"
"idp","in 2014",11,81,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GANJUWA","NGA005008","KAFIN MADAKI","NGA005008803","Nigeria"
"idp","in 2014",28,154,"Nigeria","YOBE","NGURU","Insurgency","BAUCHI","GANJUWA","NGA005008","KARIYA","NGA005008804","Nigeria"
"idp","in 2014",1,10,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GANJUWA","NGA005008","KUBI EAST","NGA005008805","Nigeria"
"idp","in 2014",24,108,"Nigeria","YOBE","POTISKUM","Insurgency","BAUCHI","GANJUWA","NGA005008","MIYA  EAST","NGA005008807","Nigeria"
"idp","in 2014",28,155,"Nigeria","ADAMAWA","GOMBI","Insurgency","BAUCHI","GANJUWA","NGA005008","MIYA  WEST","NGA005008808","Nigeria"
"idp","in 2014",3,19,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GANJUWA","NGA005008","NASARAWA SOUTH","NGA005008810","Nigeria"
"idp","in 2014",7,52,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","GANJUWA","NGA005008","YALI","NGA005008811","Nigeria"
"idp","in 2014",13,68,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","BAUCHI","GIADE","NGA005009","CHINKANI","NGA005009901","Nigeria"
"idp","in 2014",6,35,"Nigeria","TARABA","WUKARI","Insurgency","BAUCHI","GIADE","NGA005009","SABON SARA","NGA005009902","Nigeria"
"idp","in 2014",12,75,"Nigeria","TARABA","WUKARI","Clash","BAUCHI","GIADE","NGA005009","SABON SARA","NGA005009902","Nigeria"
"idp","in 2014",21,148,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GIADE","NGA005009","DOGUWA CENTRAL","NGA005009903","Nigeria"
"idp","in 2014",4,20,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GIADE","NGA005009","DOGUWA  SOUTH","NGA005009904","Nigeria"
"idp","in 2014",6,33,"Nigeria","TARABA","WUKARI","Insurgency","BAUCHI","GIADE","NGA005009","GIADE","NGA005009905","Nigeria"
"idp","in 2014",8,62,"Nigeria","TARABA","WUKARI","Clash","BAUCHI","GIADE","NGA005009","GIADE","NGA005009905","Nigeria"
"idp","in 2014",10,76,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GIADE","NGA005009","ISAWA","NGA005009906","Nigeria"
"idp","in 2014",12,60,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","BAUCHI","GIADE","NGA005009","U.  ZUM ""A""","NGA005009907","Nigeria"
"idp","in 2014",10,62,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","GIADE","NGA005009","UZUM ""B""","NGA005009908","Nigeria"
"idp","in 2014",17,124,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","BAUCHI","GIADE","NGA005009","ZABI","NGA005009909","Nigeria"
"idp","in 2014",12,75,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","GIADE","NGA005009","ZIRRAMI","NGA005009910","Nigeria"
"idp","in 2014",21,133,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","ITAS","NGA005010001","Nigeria"
"idp","in 2014",72,401,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","MASHEMA","NGA005010002","Nigeria"
"idp","in 2014",21,146,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","GWARAI","NGA005010003","Nigeria"
"idp","in 2014",27,222,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","BUZAWA","NGA005010005","Nigeria"
"idp","in 2014",22,120,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","BAMBAL","NGA005010007","Nigeria"
"idp","in 2014",41,234,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","GADAU","NGA005010008","Nigeria"
"idp","in 2014",25,180,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","KASHURI","NGA005010009","Nigeria"
"idp","in 2014",67,381,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","ITAS/GADAU","NGA005010","ZUBUKI","NGA005010010","Nigeria"
"idp","in 2014",12,92,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","JAMA'ARE","NGA005011","JAMA'ARE ""A""","NGA005011101","Nigeria"
"idp","in 2014",50,403,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","JAMA'ARE","NGA005011","JAMA'ARE ""B""","NGA005011102","Nigeria"
"idp","in 2014",5,40,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","JAMA'ARE","NGA005011","JAMA'ARE ""C""","NGA005011103","Nigeria"
"idp","in 2014",12,79,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","JAMA'ARE","NGA005011","DOGON JEJI ""A""","NGA005011105","Nigeria"
"idp","in 2014",10,57,"Nigeria","BORNO","MONGUNO","Insurgency","BAUCHI","JAMA'ARE","NGA005011","DOGON JEJI ""B""","NGA005011106","Nigeria"
"idp","in 2014",3,24,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","JAMA'ARE","NGA005011","HANAFARI","NGA005011108","Nigeria"
"idp","Before 2014",6,15,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","KATAGUM","NGA005012","TSAKUWA KOFAR GABAS/ KOFAR KUKA","NGA005012201","Nigeria"
"idp","Before 2014",48,278,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","TSAKUWA KOFAR GABAS/ KOFAR KUKA","NGA005012201","Nigeria"
"idp","Before 2014",11,34,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","KATAGUM","NGA005012","NASARAWA BAKIN KASUWA","NGA005012202","Nigeria"
"idp","Before 2014",180,1290,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","NASARAWA BAKIN KASUWA","NGA005012202","Nigeria"
"idp","in 2014",24,137,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","MADANGALA","NGA005012203","Nigeria"
"idp",2011,1,6,"Nigeria","YOBE","GEIDAM","Clash","BAUCHI","KATAGUM","NGA005012","MADARA","NGA005012204","Nigeria"
"idp",2011,9,46,"Nigeria","YOBE","GEIDAM","Insurgency","BAUCHI","KATAGUM","NGA005012","MADARA","NGA005012204","Nigeria"
"idp","in 2014",21,106,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","BUSKURI","NGA005012205","Nigeria"
"idp","in 2014",22,123,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","RAGWAM/MAGONSHI","NGA005012206","Nigeria"
"idp","in 2014",21,118,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","KATAGUM","NGA005012","GAMBAKI/BIDIR","NGA005012207","Nigeria"
"idp","in 2014",40,233,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","GAMBAKI/BIDIR","NGA005012207","Nigeria"
"idp","in 2014",30,208,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","CHINADE","NGA005012208","Nigeria"
"idp","in 2014",44,241,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","BULKACHUWA/DAGARO","NGA005012209","Nigeria"
"idp","in 2014",24,158,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","KATAGUM","NGA005012","YAYU","NGA005012210","Nigeria"
"idp","in 2014",35,158,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","KATAGUM","NGA005012","MADACHI/GANGAI","NGA005012211","Nigeria"
"idp","Before 2014",7,51,"Nigeria","TARABA","WUKARI","Insurgency","BAUCHI","KIRFI","NGA005013","BADARA","NGA005013301","Nigeria"
"idp",2011,13,127,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","KIRFI","NGA005013","BARA","NGA005013302","Nigeria"
"idp","Before 2014",3,13,"Nigeria","TARABA","IBI","Insurgency","BAUCHI","KIRFI","NGA005013","BENI ""A""","NGA005013303","Nigeria"
"idp","Before 2014",12,67,"Nigeria","TARABA","IBI","Clash","BAUCHI","KIRFI","NGA005013","BENI ""A""","NGA005013303","Nigeria"
"idp","in 2014",9,61,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","KIRFI","NGA005013","BENI ""B""","NGA005013304","Nigeria"
"idp","in 2014",7,58,"Nigeria","BORNO","ASKIRA / UBA","Insurgency","BAUCHI","KIRFI","NGA005013","DEWU CENTRAL","NGA005013305","Nigeria"
"idp","in 2014",3,21,"Nigeria","TARABA","IBI","Clash","BAUCHI","KIRFI","NGA005013","DEWU EAST","NGA005013306","Nigeria"
"idp",2011,6,58,"Nigeria","PLATEAU","SHENDAM","Clash","BAUCHI","KIRFI","NGA005013","SHANGO","NGA005013308","Nigeria"
"idp","in 2014",8,51,"Nigeria","BORNO","DAMBOA","Insurgency","BAUCHI","KIRFI","NGA005013","TUBULE","NGA005013309","Nigeria"
"idp","in 2014",14,114,"Nigeria","BORNO","DAMBOA","Insurgency","BAUCHI","KIRFI","NGA005013","WANKA","NGA005013310","Nigeria"
"idp","Before 2014",35,144,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","MISAU","NGA005014","ZADAWA","NGA005014401","Nigeria"
"idp","Before 2014",36,135,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","MISAU","NGA005014","BETI","NGA005014402","Nigeria"
"idp","in 2014",27,117,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","MISAU","NGA005014","JARKASA","NGA005014403","Nigeria"
"idp","Before 2014",206,840,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","MISAU","NGA005014","KUKADI/GUNDARI","NGA005014404","Nigeria"
"idp","in 2014",27,127,"Nigeria","BORNO","BAMA","Insurgency","BAUCHI","MISAU","NGA005014","AJILIN/GUGULIN","NGA005014405","Nigeria"
"idp","Before 2014",37,153,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","MISAU","NGA005014","TOFU","NGA005014406","Nigeria"
"idp","in 2014",33,192,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","MISAU","NGA005014","HARDAWA","NGA005014407","Nigeria"
"idp","Before 2014",73,316,"Nigeria","YOBE","GUJBA","Insurgency","BAUCHI","MISAU","NGA005014","SARMA/AKUYAM","NGA005014408","Nigeria"
"idp","in 2014",21,103,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","MISAU","NGA005014","SIRKO","NGA005014409","Nigeria"
"idp","in 2014",20,101,"Nigeria","BORNO","BAMA","Insurgency","BAUCHI","MISAU","NGA005014","GWARAM","NGA005014410","Nigeria"
"idp",2011,16,86,"Nigeria","PLATEAU","JOS NORTH","Insurgency","BAUCHI","NINGI","NGA005015","NINGI","NGA005015501","Nigeria"
"idp",2011,24,175,"Nigeria","PLATEAU","JOS NORTH","Clash","BAUCHI","NINGI","NGA005015","NINGI","NGA005015501","Nigeria"
"idp",2011,14,98,"Nigeria","YOBE","DAMATURU","Clash","BAUCHI","NINGI","NGA005015","DINGIS","NGA005015502","Nigeria"
"idp",2011,23,148,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","NINGI","NGA005015","DINGIS","NGA005015502","Nigeria"
"idp",2011,113,920,"Nigeria","BORNO","MAIDUGURI M. C.","Insurgency","BAUCHI","NINGI","NGA005015","NASARU","NGA005015503","Nigeria"
"idp","Before 2014",27,116,"Nigeria","ADAMAWA","MUBI NORTH","Insurgency","BAUCHI","NINGI","NGA005015","JANGU","NGA005015504","Nigeria"
"idp","Before 2014",2,10,"Nigeria","ZAMFARA","BIRNIN MAGAJI","Insurgency","BAUCHI","NINGI","NGA005015","BALMA","NGA005015505","Nigeria"
"idp","Before 2014",3,20,"Nigeria","ZAMFARA","BIRNIN MAGAJI","Clash","BAUCHI","NINGI","NGA005015","BALMA","NGA005015505","Nigeria"
"idp",2011,43,362,"Nigeria","PLATEAU","JOS NORTH","Insurgency","BAUCHI","NINGI","NGA005015","KUDU / YAMMA","NGA005015506","Nigeria"
"idp",2011,59,473,"Nigeria","PLATEAU","JOS NORTH","Clash","BAUCHI","NINGI","NGA005015","KUDU / YAMMA","NGA005015506","Nigeria"
"idp",2011,9,55,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","NINGI","NGA005015","TIFFI / GUDA","NGA005015507","Nigeria"
"idp",2011,28,182,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","NINGI","NGA005015","TIFFI / GUDA","NGA005015507","Nigeria"
"idp",2011,25,155,"Nigeria","BORNO","KUKAWA","Clash","BAUCHI","NINGI","NGA005015","BURRA / KYATA","NGA005015508","Nigeria"
"idp",2011,30,286,"Nigeria","BORNO","KUKAWA","Insurgency","BAUCHI","NINGI","NGA005015","BURRA / KYATA","NGA005015508","Nigeria"
"idp","in 2014",2,12,"Nigeria","KATSINA","KURFI","Insurgency","BAUCHI","NINGI","NGA005015","SAMA","NGA005015509","Nigeria"
"idp","in 2014",25,82,"Nigeria","KATSINA","KURFI","Clash","BAUCHI","NINGI","NGA005015","SAMA","NGA005015509","Nigeria"
"idp","Before 2014",2,14,"Nigeria","YOBE","DAMATURU","Clash","BAUCHI","NINGI","NGA005015","BASHE","NGA005015510","Nigeria"
"idp","Before 2014",13,95,"Nigeria","YOBE","DAMATURU","Insurgency","BAUCHI","NINGI","NGA005015","BASHE","NGA005015510","Nigeria"
"idp",2011,35,213,"Nigeria","BORNO","DAMBOA","Insurgency","BAUCHI","NINGI","NGA005015","KURMI","NGA005015511","Nigeria"
